순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"666","자기계발","결정적 순간 원하는 것을 얻는 대화의 힘","K102433255","9791185584331","03320","빛과향기","함현규 지음","12,000","10,800","1,200","10%","600점","20150915","30"
"667","자기계발","위트 상식사전 M클래스","896494223X","9788964942239","03000","보누스","롤프 브레드니히.문은실 지음, 이관용 그림","6,900","6,210","690","10%","340점","20150908","80"
"668","자기계발","이솝우화에서 배우는 33역량","K172433442","9791157525041","03320","넥서스BIZ","신호종 지음","17,000","15,300","1,700","10%","850점","20150825","117"
"669","자기계발","1인자를 만든 2인자, 유방의 참모들","8960868485","9788960868489","03320","위즈덤하우스","오치규 지음","15,000","13,500","1,500","10%","750점","20150821","233"
"670","자기계발","서른여덟 작가, 코치, 강연가로 50억 자산가가 되다","K332433042","9791185421414","03190","추월차선","김태광 지음","18,000","16,200","1,800","10%","900점","20150820","65"
"671","자기계발","수성의 전략가 쿠빌라이 칸","8964358007","9788964358009","03320","사회평론","모리스 로사비 지음, 강창훈 옮김","18,000","16,200","1,800","10%","900점","20150720","128"
"672","자기계발","DISC로 성격을 디자인하자!","8997229613","9788997229611","13300","제이앤씨커뮤니티","김진태.한동희 지음","14,800","13,320","1,480","10%","740점","20150715","487"
"673","자기계발","쇼펜하우어의 인생 특강","8991435599","9788991435599","04160","리더북스","아르투르 쇼펜하우어 지음, 김영후 옮김","12,000","10,800","1,200","10%","600점","20150720","51"
"674","자기계발","리더의 나침반은 사람을 향한다","8965744865","9788965744863","03320","해냄","공병호 지음","14,500","13,050","1,450","10%","720점","20150720","246"
"675","자기계발","공부습관 달라지는 책","8963220834","9788963220833","03320","비전비엔피(비전코리아,애플북스)","사이토 다카시 지음, 한성례 옮김","13,000","11,700","1,300","10%","650점","20150515","115"
"676","자기계발","오늘은 당신의 남은 인생의 첫날이다","8997092286","9788997092284","13320","황소북스","은지성 지음","13,800","12,420","1,380","10%","690점","20150707","238"
"677","자기계발","지금 여기서 행복할 것","8998266148","9788998266141","13190","엑스오북스","기시미 이치로 지음, 박재현 옮김","13,800","12,420","1,380","10%","690점","20150615","155"
"678","자기계발","당신이 화내는 진짜 이유","K972534869","9791186485859","13190","토네이도","EBS 당신이 화내는 진짜 이유 제작팀 외 지음, 최해연 감수, EBS MEDIA","15,000","13,500","1,500","10%","750점","20150608","190"
"679","자기계발","기획서 마스터","8955334753","9788955334753","13320","새로운제안","윤영돈 지음","14,500","13,050","1,450","10%","720점","20150620","187"
"680","자기계발","서민갑부 : 땀내 나게 일하고 짠내 나게 돈 버는 거리의 천만장자","K252534869","9791185711621","13320","동아일보사","채널A 독한인생 서민갑부 팀 지음","14,800","13,320","1,480","10%","740점","20150525","412"
"681","자기계발","당신을 보는 세상의 관점","K142533457","9791185446189","03320","티핑포인트","샐리 호그셰드 지음, 홍윤주 옮김","15,000","13,500","1,500","10%","750점","20150530","178"
"682","자기계발","무엇이 지능을 깨우는가","8934970995","9788934970996","03300","김영사","리처드 니스벳 지음, 설선혜 옮김, 최인철 감수","15,000","13,500","1,500","10%","750점","20150519","995"
"683","자기계발","양현석 리더십","8997383523","9788997383528","44040","북스타(Bookstar)","이영호 지음","12,000","10,800","1,200","10%","360점","20150508","52"
"684","자기계발","혼수 대신 캐나다 유학","8959893277","9788959893270","03810","미래의창","김재원 지음","13,000","11,700","1,300","10%","650점","20150526","132"
"685","자기계발","걱정 많은 사람들이 잘되는 이유","8947540102","9788947540100","03320","한국경제신문","줄리 K. 노럼 지음, 임소연 옮김","13,000","11,700","1,300","10%","650점","20150508","189"
"686","자기계발","이스라엘 창의융합형 글로벌인재 육성의 대가 헤츠키 아리엘리의 탈무드 하브루타 러닝","8993048436","9788993048438","13370","국제인재개발센터(IMD Center)","헤츠키 아리엘리.김진자 지음","13,000","11,700","1,300","10%","650점","20150415","162"
"687","자기계발","대세를 만드는 크리에이티브","8954431550","9788954431552","03320","자음과모음","나영석 외 지음","13,000","11,700","1,300","10%","650점","20150429","200"
"688","자기계발","서비스 능력자의 당당한 대화법","8993635560","9788993635560","03320","갈매나무","박현정 지음","14,000","12,600","1,400","10%","700점","20150330","194"
"689","자기계발","자소서의 정석","6000823327","9791155321584","13320","라온북","우민기 지음","18,800","16,920","1,880","10%","940점","20150320","183"
"690","자기계발","열정에 기름붓기","1185811044","9791185811048","03810","천년의상상","이재선.표시형.박수빈.김강은 지음","17,000","15,300","1,700","10%","850점","20150227","1310"
